product_id,product_price,product_quantity,customer_id,order_id,order_timestamp,initial_price,final_price
PABZ,21.54,2,CRGZ,OVTT,2023-01-28 05:25:10,21.54,20.06
PHSQ,78.74,2,CVKI,OHFN,2023-01-16 23:29:13,78.74,79.44
PBML,74.99,5,CAFW,OQWT,2023-09-02 16:26:17,74.99,83.57
PWAF,37.55,7,CXDZ,ORLC,2023-10-10 20:18:33,37.55,43.68
PYFS,97.31,3,CMFJ,OAKV,2023-06-23 01:09:51,97.31,86.51
PHMU,16.88,5,CERQ,OSKR,2023-09-23 13:24:18,16.88,19.92
PKHE,97.65,5,CMAI,OXZM,2023-06-23 09:13:13,97.65,114.89
PHQW,37.46,2,CDAX,OAUM,2023-04-06 00:39:24,37.46,40.09
PPUZ,38.92,23,CCGC,OKVA,2023-10-16 06:35:31,38.92,35.67
PCQJ,11.08,18,CEPU,OIET,2023-04-10 07:43:48,11.08,9.28
PXWO,73.04,13,CFKU,OXGJ,2023-03-26 01:26:07,73.04,59.79
PRIS,34.14,16,CROO,OSIB,2023-05-06 05:52:46,34.14,40.44
PPDW,78.92,16,CKNT,ONTU,2023-05-18 17:36:38,78.92,67.15
PGNX,71.7,14,CPXT,ODLK,2023-09-01 08:45:27,71.7,63.14
PJRN,37.14,23,CQZG,OHVF,2023-10-04 19:58:47,37.14,43.58
PMPX,70.89,21,CEIG,OFRL,2023-08-25 04:35:50,70.89,64.59
PNJG,52.34,29,CRBB,OTHG,2023-11-23 10:30:34,52.34,60.2
PIKU,50.72,24,CKAU,ORGP,2023-05-31 18:33:38,50.72,45.94
PLWI,62.09,27,CYWV,OJXP,2023-04-07 05:46:04,62.09,73.16
PFRN,52.49,26,CNXV,OUYV,2023-09-15 07:03:07,52.49,61.56
PIVQ,42.54,19,CJHF,OYAI,2023-08-27 20:16:40,42.54,46.94
PTVF,24.82,22,CNJZ,OMIM,2023-06-04 19:44:06,24.82,19.97
PQRG,95.7,10,CKJK,OMYU,2023-10-16 17:21:03,95.7,104.85
PYTC,50.01,22,CJLN,ORHI,2023-08-09 07:34:31,50.01,44.27
PXGN,93.47,29,CFRZ,OYBQ,2023-07-08 08:12:49,93.47,79.26
PCVV,61.11,16,CVYN,OUJX,2023-07-02 12:31:00,61.11,69.39
PTMV,54.42,18,CACN,OUXI,2023-09-11 23:16:11,54.42,55.64
POQX,26.86,11,CNNO,OJQB,2023-03-13 02:35:08,26.86,28.23
PRNW,85.15,16,CVVA,OEPQ,2023-10-07 13:12:44,85.15,68.4
PIZY,31.45,25,CWVO,OSLS,2023-11-14 03:30:29,31.45,28.79
PIYD,67.92,14,CJFY,ONHQ,2023-12-23 12:52:25,67.92,76.89
PBVZ,97.97,22,CHCK,OQKO,2023-04-01 06:09:18,97.97,115.08
PGYO,55.34,21,CTUM,OLNM,2023-03-24 12:11:56,55.34,48.5
PFGI,37.62,11,CCMA,OMZR,2023-05-03 12:52:18,37.62,42.5
PNUM,82.88,24,CTRS,OCEE,2023-01-12 07:51:15,82.88,92.92
PGMQ,22.62,10,CBXS,OIKL,2023-09-01 00:00:20,22.62,26.61
PQJK,48.25,19,CBMF,ONXA,2023-07-07 15:14:54,48.25,39.45
PZGY,90.28,21,CBSL,OZGY,2023-08-08 21:14:48,90.28,104.28
PFIX,71.03,21,CDCW,ODYB,2023-12-26 06:41:45,71.03,57.88
PPEB,96.44,16,CHRH,OCSG,2023-11-24 03:11:36,96.44,93.77
PVCY,16.91,29,CTQJ,ORIN,2023-05-17 01:10:15,16.91,19.49
PEMS,97.61,21,CIYG,OGRG,2023-11-01 21:35:14,97.61,91.12
PBXD,80.36,24,CJIE,ONRI,2023-01-29 10:09:20,80.36,82.85
PUFR,53.46,20,CINM,OMAA,2023-08-28 00:02:58,53.46,45.05
PLPU,55.92,23,CNNC,OBUP,2023-04-10 02:01:43,55.92,55.81
PHMW,37.76,16,CMNU,OBZW,2023-10-01 17:45:54,37.76,36.04
PUQE,58.94,30,CDMP,OZMD,2023-01-22 15:05:10,58.94,54.6
PHZT,29.1,28,CQUU,OQZB,2023-06-18 08:44:55,29.1,27.68
PJAS,67.42,19,CUZP,OZIX,2023-10-15 18:20:58,67.42,68.51
PAJH,12.62,16,CMSC,OCTU,2023-01-04 12:47:10,12.62,12.65
PYEN,27.9,25,CAQB,OAGK,2023-05-24 21:00:40,27.9,30.04
PAAW,82.25,22,CQSX,OVZB,2023-06-28 18:07:15,82.25,86.03
PDUF,21.79,11,CGAX,OENJ,2023-03-04 02:21:02,21.79,19.62
PCQU,43.61,30,CNCF,OART,2023-09-14 01:36:21,43.61,39.19
PCTD,11.19,20,CXXS,OZUS,2023-03-06 12:28:33,11.19,9.25
PPVC,19.96,12,CDIB,OZJY,2023-04-02 04:14:36,19.96,23.73
PLLW,93.43,10,CTUM,OBHE,2023-10-15 17:48:42,93.43,95.22
PBEO,64.85,17,CFEP,OZQK,2023-02-22 12:28:54,64.85,71.4
PHIV,85.55,20,CRZB,OKLN,2023-11-18 07:27:05,85.55,77.88
PDKS,83.28,15,CGUK,ONHB,2023-09-13 22:47:06,83.28,69.15
PFRO,25.45,12,CAXP,OVNH,2023-09-04 22:08:18,25.45,24.48
PLZC,54.14,17,CMOS,ONTL,2023-03-21 03:50:34,54.14,63.54
PWKW,27.33,26,CGWT,OCXG,2023-02-13 12:15:23,27.33,26.64
PAJX,85.73,17,CBAN,OASF,2023-10-11 13:43:09,85.73,75.11
PJOT,43.21,14,CPQT,OVMM,2023-11-24 01:51:39,43.21,51.68
PUPF,72.25,19,CDHT,OVIE,2023-06-10 23:53:32,72.25,63.01
PNYI,18.25,20,CFPN,OUXL,2023-12-04 18:01:40,18.25,20.57
POLH,31.91,30,CLJU,ONAT,2023-04-23 21:01:49,31.91,36.8
PEIT,74.85,12,CHUF,ODUC,2023-07-07 15:43:00,74.85,69.38
PMDK,45.39,30,CCOK,OJLE,2023-10-24 07:22:39,45.39,39.74
PCXC,93.22,21,CSEV,OKWU,2023-03-28 16:34:21,93.22,76.01
PBYI,54.85,13,CGJD,OUHL,2023-08-19 07:09:09,54.85,54.73
PRLD,68.31,18,CMHX,OUEZ,2023-05-01 14:21:00,68.31,62.5
PZFM,32.53,13,CEKH,OEDD,2023-03-11 05:47:58,32.53,30.12
PIPI,18.07,24,COEP,OKTK,2023-07-05 16:19:49,18.07,17.44
PPND,37.98,18,CINT,OQSO,2023-05-03 02:23:20,37.98,31.13
PZYM,18.84,22,CYJP,OXMK,2023-12-07 23:51:47,18.84,20.68
PHLZ,77.35,23,CLJB,ODGW,2023-01-17 04:24:04,77.35,79.46
PDRD,58.94,25,CMBG,OCIK,2023-09-11 23:01:17,58.94,59.75
PSBZ,19.8,11,CXNO,OCAF,2023-01-16 19:11:14,19.8,22.62
PSIJ,30.48,16,CUJY,OGZS,2023-04-20 18:17:43,30.48,31.83
PADD,85.9,13,CVJB,OFBW,2023-08-12 12:03:02,85.9,93.53
PPLB,29.57,14,CQNM,OXGE,2023-02-14 23:07:57,29.57,31.46
PEXC,66.28,17,CJVG,OAIV,2023-09-15 15:28:12,66.28,70.91
